OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_jes,0,0.0,2.5,100.0,10000.0,0.52,0.6, (0.803392+0.415388*x)
3, iterativefit, down_jes,0,0.0,2.5,100.0,10000.0,0.6,0.68, (1.35471+-0.503477*x)
3, iterativefit, down_jes,0,0.0,2.5,100.0,10000.0,0.68,0.76, (1.16178+-0.219754*x)
3, iterativefit, down_jes,0,0.0,2.5,100.0,10000.0,0.76,0.82, (1.06051+-0.0865112*x)
3, iterativefit, down_jes,0,0.0,2.5,100.0,10000.0,0.82,0.86, (1.22867+-0.291577*x)
3, iterativefit, down_jes,0,0.0,2.5,100.0,10000.0,0.86,0.9, (1.12062+-0.165944*x)
3, iterativefit, down_jes,0,0.0,2.5,100.0,10000.0,0.9,0.935, (0.880183+0.101212*x)
3, iterativefit, down_jes,0,0.0,2.5,100.0,10000.0,0.935,0.965, (1.14994+-0.1873*x)
3, iterativefit, down_jes,0,0.0,2.5,100.0,10000.0,0.965,0.995, (3.35633+-2.47371*x)
3, iterativefit, down_jes,0,0.0,2.5,100.0,10000.0,0.995,1.1, 0.894986391068
3, iterativefit, down_jes,2,0.0,0.8,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, down_jes,2,0.0,0.8,20.0,30.0,0.0,0.0075, 0.742916166782
3, iterativefit, down_jes,2,0.0,0.8,20.0,30.0,0.0075,0.0225, (0.597589+19.3769*x)
3, iterativefit, down_jes,2,0.0,0.8,20.0,30.0,0.0225,0.0375, (0.875786+7.01262*x)
3, iterativefit, down_jes,2,0.0,0.8,20.0,30.0,0.0375,0.0525, (1.14521+-0.171908*x)
3, iterativefit, down_jes,2,0.0,0.8,20.0,30.0,0.0525,0.0675, (1.24502+-2.07311*x)
3, iterativefit, down_jes,2,0.0,0.8,20.0,30.0,0.0675,0.0825, (0.88386+3.27739*x)
3, iterativefit, down_jes,2,0.0,0.8,20.0,30.0,0.0825,0.0975, (0.899638+3.08614*x)
3, iterativefit, down_jes,2,0.0,0.8,20.0,30.0,0.0975,0.1125, (0.857935+3.51386*x)
3, iterativefit, down_jes,2,0.0,0.8,20.0,30.0,0.1125,0.14, (1.19572+0.511304*x)
3, iterativefit, down_jes,2,0.0,0.8,20.0,30.0,0.14,0.2, (1.26508+0.0158668*x)
3, iterativefit, down_jes,2,0.0,0.8,20.0,30.0,0.2,0.28, (1.06934+0.99459*x)
3, iterativefit, down_jes,2,0.0,0.8,20.0,30.0,0.28,0.665, (1.30818+0.141589*x)
3, iterativefit, down_jes,2,0.0,0.8,20.0,30.0,0.665,1.1, 1.40233659744
3, iterativefit, down_jes,2,0.8,1.6,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, down_jes,2,0.8,1.6,20.0,30.0,0.0,0.0075, 0.760384440422
3, iterativefit, down_jes,2,0.8,1.6,20.0,30.0,0.0075,0.0225, (0.635261+16.6832*x)
3, iterativefit, down_jes,2,0.8,1.6,20.0,30.0,0.0225,0.0375, (0.900246+4.90607*x)
3, iterativefit, down_jes,2,0.8,1.6,20.0,30.0,0.0375,0.0525, (1.07154+0.338125*x)
3, iterativefit, down_jes,2,0.8,1.6,20.0,30.0,0.0525,0.0675, (1.28431+-3.71464*x)
3, iterativefit, down_jes,2,0.8,1.6,20.0,30.0,0.0675,0.0825, (0.663984+5.47543*x)
3, iterativefit, down_jes,2,0.8,1.6,20.0,30.0,0.0825,0.0975, (0.89785+2.64069*x)
3, iterativefit, down_jes,2,0.8,1.6,20.0,30.0,0.0975,0.1125, (0.540941+6.30129*x)
3, iterativefit, down_jes,2,0.8,1.6,20.0,30.0,0.1125,0.14, (1.28792+-0.338554*x)
3, iterativefit, down_jes,2,0.8,1.6,20.0,30.0,0.14,0.2, (1.06066+1.28479*x)
3, iterativefit, down_jes,2,0.8,1.6,20.0,30.0,0.2,0.28, (1.19912+0.592482*x)
3, iterativefit, down_jes,2,0.8,1.6,20.0,30.0,0.28,0.665, (1.31631+0.173921*x)
3, iterativefit, down_jes,2,0.8,1.6,20.0,30.0,0.665,1.1, 1.43197202682
3, iterativefit, down_jes,2,1.6,2.5,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, down_jes,2,1.6,2.5,20.0,30.0,0.0,0.0075, 0.975984334946
3, iterativefit, down_jes,2,1.6,2.5,20.0,30.0,0.0075,0.0225, (0.935448+5.40484*x)
3, iterativefit, down_jes,2,1.6,2.5,20.0,30.0,0.0225,0.0375, (1.23517+-7.91623*x)
3, iterativefit, down_jes,2,1.6,2.5,20.0,30.0,0.0375,0.0525, (1.1581+-5.86088*x)
3, iterativefit, down_jes,2,1.6,2.5,20.0,30.0,0.0525,0.0675, (0.878333+-0.532043*x)
3, iterativefit, down_jes,2,1.6,2.5,20.0,30.0,0.0675,0.0825, (0.274673+8.41106*x)
3, iterativefit, down_jes,2,1.6,2.5,20.0,30.0,0.0825,0.0975, (0.447041+6.32175*x)
3, iterativefit, down_jes,2,1.6,2.5,20.0,30.0,0.0975,0.1125, (0.71446+3.57899*x)
3, iterativefit, down_jes,2,1.6,2.5,20.0,30.0,0.1125,0.14, (0.658072+4.08022*x)
3, iterativefit, down_jes,2,1.6,2.5,20.0,30.0,0.14,0.2, (1.00967+1.56879*x)
3, iterativefit, down_jes,2,1.6,2.5,20.0,30.0,0.2,0.28, (0.886335+2.18547*x)
3, iterativefit, down_jes,2,1.6,2.5,20.0,30.0,0.28,0.665, (1.24451+0.906266*x)
3, iterativefit, down_jes,2,1.6,2.5,20.0,30.0,0.665,1.1, 1.84718036652
3, iterativefit, down_jes,2,0.0,0.8,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, down_jes,2,0.0,0.8,30.0,40.0,0.0,0.0075, 0.804669618607
3, iterativefit, down_jes,2,0.0,0.8,30.0,40.0,0.0075,0.0225, (0.62375+24.1226*x)
3, iterativefit, down_jes,2,0.0,0.8,30.0,40.0,0.0225,0.0375, (1.08234+3.74091*x)
3, iterativefit, down_jes,2,0.0,0.8,30.0,40.0,0.0375,0.0525, (1.16624+1.50358*x)
3, iterativefit, down_jes,2,0.0,0.8,30.0,40.0,0.0525,0.0675, (0.820605+8.08707*x)
3, iterativefit, down_jes,2,0.0,0.8,30.0,40.0,0.0675,0.0825, (1.63806+-4.02343*x)
3, iterativefit, down_jes,2,0.0,0.8,30.0,40.0,0.0825,0.0975, (1.10919+2.38717*x)
3, iterativefit, down_jes,2,0.0,0.8,30.0,40.0,0.0975,0.1125, (0.0136209+13.6238*x)
3, iterativefit, down_jes,2,0.0,0.8,30.0,40.0,0.1125,0.14, (2.65512+-9.85622*x)
3, iterativefit, down_jes,2,0.0,0.8,30.0,40.0,0.14,0.2, (0.572141+5.0222*x)
3, iterativefit, down_jes,2,0.0,0.8,30.0,40.0,0.2,0.28, (1.75099+-0.872053*x)
3, iterativefit, down_jes,2,0.0,0.8,30.0,40.0,0.28,0.665, (1.43225+0.266322*x)
3, iterativefit, down_jes,2,0.0,0.8,30.0,40.0,0.665,1.1, 1.60935044289
3, iterativefit, down_jes,2,0.8,1.6,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, down_jes,2,0.8,1.6,30.0,40.0,0.0,0.0075, 0.798273682594
3, iterativefit, down_jes,2,0.8,1.6,30.0,40.0,0.0075,0.0225, (0.63174+22.2045*x)
3, iterativefit, down_jes,2,0.8,1.6,30.0,40.0,0.0225,0.0375, (1.03055+4.47942*x)
3, iterativefit, down_jes,2,0.8,1.6,30.0,40.0,0.0375,0.0525, (1.27309+-1.98832*x)
3, iterativefit, down_jes,2,0.8,1.6,30.0,40.0,0.0525,0.0675, (1.12403+0.85094*x)
3, iterativefit, down_jes,2,0.8,1.6,30.0,40.0,0.0675,0.0825, (0.917476+3.91103*x)
3, iterativefit, down_jes,2,0.8,1.6,30.0,40.0,0.0825,0.0975, (0.993058+2.99489*x)
3, iterativefit, down_jes,2,0.8,1.6,30.0,40.0,0.0975,0.1125, (0.722976+5.76496*x)
3, iterativefit, down_jes,2,0.8,1.6,30.0,40.0,0.1125,0.14, (1.77669+-3.60141*x)
3, iterativefit, down_jes,2,0.8,1.6,30.0,40.0,0.14,0.2, (1.10872+1.16983*x)
3, iterativefit, down_jes,2,0.8,1.6,30.0,40.0,0.2,0.28, (0.530121+4.06282*x)
3, iterativefit, down_jes,2,0.8,1.6,30.0,40.0,0.28,0.665, (1.87611+-0.7443*x)
3, iterativefit, down_jes,2,0.8,1.6,30.0,40.0,0.665,1.1, 1.38115513325
3, iterativefit, down_jes,2,1.6,2.5,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, down_jes,2,1.6,2.5,30.0,40.0,0.0,0.0075, 0.846043169498
3, iterativefit, down_jes,2,1.6,2.5,30.0,40.0,0.0075,0.0225, (0.761142+11.3201*x)
3, iterativefit, down_jes,2,1.6,2.5,30.0,40.0,0.0225,0.0375, (0.948479+2.99403*x)
3, iterativefit, down_jes,2,1.6,2.5,30.0,40.0,0.0375,0.0525, (1.25639+-5.21698*x)
3, iterativefit, down_jes,2,1.6,2.5,30.0,40.0,0.0525,0.0675, (0.944193+0.72966*x)
3, iterativefit, down_jes,2,1.6,2.5,30.0,40.0,0.0675,0.0825, (0.914004+1.17691*x)
3, iterativefit, down_jes,2,1.6,2.5,30.0,40.0,0.0825,0.0975, (0.646789+4.41589*x)
3, iterativefit, down_jes,2,1.6,2.5,30.0,40.0,0.0975,0.1125, (0.686428+4.00933*x)
3, iterativefit, down_jes,2,1.6,2.5,30.0,40.0,0.1125,0.14, (0.855058+2.51039*x)
3, iterativefit, down_jes,2,1.6,2.5,30.0,40.0,0.14,0.2, (1.20206+0.031805*x)
3, iterativefit, down_jes,2,1.6,2.5,30.0,40.0,0.2,0.28, (0.770573+2.18924*x)
3, iterativefit, down_jes,2,1.6,2.5,30.0,40.0,0.28,0.665, (1.09827+1.01889*x)
3, iterativefit, down_jes,2,1.6,2.5,30.0,40.0,0.665,1.1, 1.77583503723
3, iterativefit, down_jes,2,0.0,0.8,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, down_jes,2,0.0,0.8,40.0,60.0,0.0,0.0075, 0.851360976696
3, iterativefit, down_jes,2,0.0,0.8,40.0,60.0,0.0075,0.0225, (0.659036+25.6434*x)
3, iterativefit, down_jes,2,0.0,0.8,40.0,60.0,0.0225,0.0375, (1.06017+7.81498*x)
3, iterativefit, down_jes,2,0.0,0.8,40.0,60.0,0.0375,0.0525, (1.26757+2.28438*x)
3, iterativefit, down_jes,2,0.0,0.8,40.0,60.0,0.0525,0.0675, (1.10731+5.33701*x)
3, iterativefit, down_jes,2,0.0,0.8,40.0,60.0,0.0675,0.0825, (2.15337+-10.1602*x)
3, iterativefit, down_jes,2,0.0,0.8,40.0,60.0,0.0825,0.0975, (2.2084+-10.8272*x)
3, iterativefit, down_jes,2,0.0,0.8,40.0,60.0,0.0975,0.1125, (-4.32499+56.1819*x)
3, iterativefit, down_jes,2,0.0,0.8,40.0,60.0,0.1125,0.14, (3.92249+-17.1291*x)
3, iterativefit, down_jes,2,0.0,0.8,40.0,60.0,0.14,0.2, (1.60225+-0.555905*x)
3, iterativefit, down_jes,2,0.0,0.8,40.0,60.0,0.2,0.28, (1.55158+-0.30254*x)
3, iterativefit, down_jes,2,0.0,0.8,40.0,60.0,0.28,0.665, (1.16469+1.07919*x)
3, iterativefit, down_jes,2,0.0,0.8,40.0,60.0,0.665,1.1, 1.88235569
3, iterativefit, down_jes,2,0.8,1.6,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, down_jes,2,0.8,1.6,40.0,60.0,0.0,0.0075, 0.834899544716
3, iterativefit, down_jes,2,0.8,1.6,40.0,60.0,0.0075,0.0225, (0.647375+25.0033*x)
3, iterativefit, down_jes,2,0.8,1.6,40.0,60.0,0.0225,0.0375, (1.03439+7.80274*x)
3, iterativefit, down_jes,2,0.8,1.6,40.0,60.0,0.0375,0.0525, (1.26402+1.67926*x)
3, iterativefit, down_jes,2,0.8,1.6,40.0,60.0,0.0525,0.0675, (1.58829+-4.49738*x)
3, iterativefit, down_jes,2,0.8,1.6,40.0,60.0,0.0675,0.0825, (1.50105+-3.2049*x)
3, iterativefit, down_jes,2,0.8,1.6,40.0,60.0,0.0825,0.0975, (0.575356+8.01562*x)
3, iterativefit, down_jes,2,0.8,1.6,40.0,60.0,0.0975,0.1125, (0.404487+9.76812*x)
3, iterativefit, down_jes,2,0.8,1.6,40.0,60.0,0.1125,0.14, (2.00046+-4.41834*x)
3, iterativefit, down_jes,2,0.8,1.6,40.0,60.0,0.14,0.2, (1.35439+0.196499*x)
3, iterativefit, down_jes,2,0.8,1.6,40.0,60.0,0.2,0.28, (1.14121+1.2624*x)
3, iterativefit, down_jes,2,0.8,1.6,40.0,60.0,0.28,0.665, (1.40043+0.336584*x)
3, iterativefit, down_jes,2,0.8,1.6,40.0,60.0,0.665,1.1, 1.62426316738
3, iterativefit, down_jes,2,1.6,2.5,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, down_jes,2,1.6,2.5,40.0,60.0,0.0,0.0075, 0.805593669415
3, iterativefit, down_jes,2,1.6,2.5,40.0,60.0,0.0075,0.0225, (0.670083+18.0681*x)
3, iterativefit, down_jes,2,1.6,2.5,40.0,60.0,0.0225,0.0375, (0.928307+6.59149*x)
3, iterativefit, down_jes,2,1.6,2.5,40.0,60.0,0.0375,0.0525, (1.18418+-0.23183*x)
3, iterativefit, down_jes,2,1.6,2.5,40.0,60.0,0.0525,0.0675, (0.86477+5.85221*x)
3, iterativefit, down_jes,2,1.6,2.5,40.0,60.0,0.0675,0.0825, (1.1968+0.933202*x)
3, iterativefit, down_jes,2,1.6,2.5,40.0,60.0,0.0825,0.0975, (0.984914+3.50155*x)
3, iterativefit, down_jes,2,1.6,2.5,40.0,60.0,0.0975,0.1125, (1.597+-2.77624*x)
3, iterativefit, down_jes,2,1.6,2.5,40.0,60.0,0.1125,0.14, (1.13138+1.36255*x)
3, iterativefit, down_jes,2,1.6,2.5,40.0,60.0,0.14,0.2, (1.16313+1.13579*x)
3, iterativefit, down_jes,2,1.6,2.5,40.0,60.0,0.2,0.28, (1.60274+-1.06227*x)
3, iterativefit, down_jes,2,1.6,2.5,40.0,60.0,0.28,0.665, (1.23636+0.246227*x)
3, iterativefit, down_jes,2,1.6,2.5,40.0,60.0,0.665,1.1, 1.40010464191
3, iterativefit, down_jes,2,0.0,0.8,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_jes,2,0.0,0.8,60.0,10000.0,0.0,0.0075, 0.876682341099
3, iterativefit, down_jes,2,0.0,0.8,60.0,10000.0,0.0075,0.0225, (0.676782+26.6534*x)
3, iterativefit, down_jes,2,0.0,0.8,60.0,10000.0,0.0225,0.0375, (1.16993+4.73549*x)
3, iterativefit, down_jes,2,0.0,0.8,60.0,10000.0,0.0375,0.0525, (1.38275+-0.939465*x)
3, iterativefit, down_jes,2,0.0,0.8,60.0,10000.0,0.0525,0.0675, (0.667429+12.6856*x)
3, iterativefit, down_jes,2,0.0,0.8,60.0,10000.0,0.0675,0.0825, (2.028+-7.47099*x)
3, iterativefit, down_jes,2,0.0,0.8,60.0,10000.0,0.0825,0.0975, (0.677239+8.90187*x)
3, iterativefit, down_jes,2,0.0,0.8,60.0,10000.0,0.0975,0.1125, (2.367+-8.42897*x)
3, iterativefit, down_jes,2,0.0,0.8,60.0,10000.0,0.1125,0.14, (0.735492+6.07328*x)
3, iterativefit, down_jes,2,0.0,0.8,60.0,10000.0,0.14,0.2, (1.46205+0.883559*x)
3, iterativefit, down_jes,2,0.0,0.8,60.0,10000.0,0.2,0.28, (1.63578+0.0149041*x)
3, iterativefit, down_jes,2,0.0,0.8,60.0,10000.0,0.28,0.665, (1.30282+1.20405*x)
3, iterativefit, down_jes,2,0.0,0.8,60.0,10000.0,0.665,1.1, 2.10351705551
3, iterativefit, down_jes,2,0.8,1.6,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_jes,2,0.8,1.6,60.0,10000.0,0.0,0.0075, 0.863428533077
3, iterativefit, down_jes,2,0.8,1.6,60.0,10000.0,0.0075,0.0225, (0.696841+22.2117*x)
3, iterativefit, down_jes,2,0.8,1.6,60.0,10000.0,0.0225,0.0375, (1.01155+8.22456*x)
3, iterativefit, down_jes,2,0.8,1.6,60.0,10000.0,0.0375,0.0525, (1.3667+-1.24609*x)
3, iterativefit, down_jes,2,0.8,1.6,60.0,10000.0,0.0525,0.0675, (0.936051+6.95677*x)
3, iterativefit, down_jes,2,0.8,1.6,60.0,10000.0,0.0675,0.0825, (0.257536+17.0088*x)
3, iterativefit, down_jes,2,0.8,1.6,60.0,10000.0,0.0825,0.0975, (2.27782+-7.47943*x)
3, iterativefit, down_jes,2,0.8,1.6,60.0,10000.0,0.0975,0.1125, (2.67622+-11.5656*x)
3, iterativefit, down_jes,2,0.8,1.6,60.0,10000.0,0.1125,0.14, (0.510549+7.68481*x)
3, iterativefit, down_jes,2,0.8,1.6,60.0,10000.0,0.14,0.2, (1.5021+0.602299*x)
3, iterativefit, down_jes,2,0.8,1.6,60.0,10000.0,0.2,0.28, (1.46785+0.773537*x)
3, iterativefit, down_jes,2,0.8,1.6,60.0,10000.0,0.28,0.665, (1.48979+0.695204*x)
3, iterativefit, down_jes,2,0.8,1.6,60.0,10000.0,0.665,1.1, 1.95209670067
3, iterativefit, down_jes,2,1.6,2.5,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_jes,2,1.6,2.5,60.0,10000.0,0.0,0.0075, 0.84321731329
3, iterativefit, down_jes,2,1.6,2.5,60.0,10000.0,0.0075,0.0225, (0.700081+19.0849*x)
3, iterativefit, down_jes,2,1.6,2.5,60.0,10000.0,0.0225,0.0375, (0.946164+8.14784*x)
3, iterativefit, down_jes,2,1.6,2.5,60.0,10000.0,0.0375,0.0525, (1.12181+3.46392*x)
3, iterativefit, down_jes,2,1.6,2.5,60.0,10000.0,0.0525,0.0675, (1.33331+-0.564694*x)
3, iterativefit, down_jes,2,1.6,2.5,60.0,10000.0,0.0675,0.0825, (1.80638+-7.57315*x)
3, iterativefit, down_jes,2,1.6,2.5,60.0,10000.0,0.0825,0.0975, (0.229579+11.5396*x)
3, iterativefit, down_jes,2,1.6,2.5,60.0,10000.0,0.0975,0.1125, (0.3679+10.121*x)
3, iterativefit, down_jes,2,1.6,2.5,60.0,10000.0,0.1125,0.14, (2.4653+-8.5226*x)
3, iterativefit, down_jes,2,1.6,2.5,60.0,10000.0,0.14,0.2, (0.96329+2.20604*x)
3, iterativefit, down_jes,2,1.6,2.5,60.0,10000.0,0.2,0.28, (1.65605+-1.25777*x)
3, iterativefit, down_jes,2,1.6,2.5,60.0,10000.0,0.28,0.665, (1.1947+0.389913*x)
3, iterativefit, down_jes,2,1.6,2.5,60.0,10000.0,0.665,1.1, 1.45399367809
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.0,0.08, 1.13492238522
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.08,0.2, (1.19514+-0.752706*x)
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.2,0.28, (0.884951+0.798234*x)
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.28,0.36, (1.24145+-0.47496*x)
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.36,0.44, (1.277+-0.57371*x)
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.44,0.52, (1.14933+-0.283563*x)
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.52,0.6, (0.914591+0.16786*x)
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.6,0.68, (0.918507+0.161333*x)
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.68,0.76, (1.21436+-0.273739*x)
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.76,0.82, (1.90749+-1.18575*x)
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.82,0.86, (0.367991+0.691681*x)
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.86,0.9, (0.268454+0.807421*x)
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.9,0.935, (2.98176+-2.20736*x)
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.935,0.965, (1.22473+-0.328185*x)
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.965,0.995, (5.16251+-4.40879*x)
3, iterativefit, down_hf,0,0.0,2.5,20.0,30.0,0.995,1.1, 0.775766134262
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.0,0.08, 1.18053889275
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.08,0.2, (1.21061+-0.37583*x)
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.2,0.28, (1.18167+-0.231169*x)
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.28,0.36, (1.64239+-1.87659*x)
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.36,0.44, (0.356578+1.69511*x)
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.44,0.52, (1.34378+-0.548518*x)
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.52,0.6, (1.50862+-0.865519*x)
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.6,0.68, (0.665314+0.539984*x)
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.68,0.76, (1.36424+-0.487846*x)
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.76,0.82, (0.919541+0.0972827*x)
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.82,0.86, (1.12954+-0.158809*x)
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.86,0.9, (1.43188+-0.510372*x)
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.9,0.935, (0.192182+0.86707*x)
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.935,0.965, (2.73037+-1.84757*x)
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.965,0.995, (3.49412+-2.63902*x)
3, iterativefit, down_hf,0,0.0,2.5,30.0,50.0,0.995,1.1, 0.868295192719
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.0,0.08, 1.24311900139
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.08,0.2, (1.32383+-1.0089*x)
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.2,0.28, (1.21998+-0.489628*x)
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.28,0.36, (1.09196+-0.0324368*x)
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.36,0.44, (0.927791+0.423595*x)
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.44,0.52, (1.35368+-0.544325*x)
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.52,0.6, (1.52869+-0.880888*x)
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.6,0.68, (0.626466+0.622818*x)
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.68,0.76, (1.3883+-0.497524*x)
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.76,0.82, (1.72212+-0.936761*x)
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.82,0.86, (-0.141207+1.33559*x)
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.86,0.9, (1.26823+-0.303289*x)
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.9,0.935, (2.34106+-1.49532*x)
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.935,0.965, (-0.415421+1.45278*x)
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.965,0.995, (4.29461+-3.42808*x)
3, iterativefit, down_hf,0,0.0,2.5,50.0,70.0,0.995,1.1, 0.883670568466
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.0,0.08, 1.25349915028
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.08,0.2, (1.35435+-1.2606*x)
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.2,0.28, (1.24183+-0.698034*x)
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.28,0.36, (0.761909+1.01598*x)
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.36,0.44, (1.29616+-0.468037*x)
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.44,0.52, (1.46263+-0.846384*x)
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.52,0.6, (0.958872+0.122379*x)
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.6,0.68, (1.27705+-0.407926*x)
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.68,0.76, (0.996707+0.00435039*x)
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.76,0.82, (0.544073+0.599921*x)
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.82,0.86, (2.36192+-1.61697*x)
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.86,0.9, (0.902274+0.0802979*x)
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.9,0.935, (-0.270451+1.38333*x)
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.935,0.965, (2.9479+-2.05877*x)
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.965,0.995, (2.63727+-1.73686*x)
3, iterativefit, down_hf,0,0.0,2.5,70.0,100.0,0.995,1.1, 0.909089148045
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,0.0,0.08, 1.3496696949
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,0.08,0.2, (1.48612+-1.70562*x)
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,0.2,0.28, (1.24342+-0.492129*x)
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,0.28,0.36, (1.10274+0.0102893*x)
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,0.36,0.44, (1.29328+-0.518982*x)
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,0.44,0.52, (1.33204+-0.607058*x)
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,0.52,0.6, (0.795715+0.424327*x)
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,0.6,0.68, (1.36147+-0.518595*x)
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,0.68,0.76, (1.158+-0.219376*x)
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,0.76,0.82, (1.02415+-0.0432581*x)
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,0.82,0.86, (1.1905+-0.246128*x)
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,0.86,0.9, (1.1601+-0.210771*x)
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,0.9,0.935, (0.902015+0.0759857*x)
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,0.935,0.965, (1.13075+-0.168649*x)
3, iterativefit, down_hf,0,0.0,2.5,100.0,10000.0,0.965,0.995, (3.31648+-2.43366*x)
